query_id,perturbation_type,perturbation_level,ground_truth,llm_guess,llm_latency,prompt_tokens,completion_tokens,cost_usd
75481,char,1,A,A,5033.937957981834,991,2,0.00015055
75964,label,1,B,B,5031.229749991326,731,2,0.00011155
75935,label,1,A,D,5039.6051249990705,654,2,0.0001
76723,numeric,1,D,D,6257.040791999316,794,2,0.000121
75517,char,1,C,C,5029.1788750037085,962,2,0.00014619999999999998
76726,numeric,1,B,B,5035.099625005387,954,2,0.000145
75503,char,1,B,A,5033.004124998115,799,2,0.00012175
76728,numeric,1,D,D,4901.239540980896,603,2,9.235000000000001e-05
75977,label,1,A,B,4891.7672090174165,668,2,0.00010210000000000002
75541,char,1,D,B,4896.073790994706,793,2,0.00012085
75976,label,1,D,D,4904.024082992692,904,2,0.0001375
76729,numeric,1,A,A,4900.488957995549,826,2,0.0001258
76727,numeric,1,C,C,6237.447457999224,1115,2,0.00016915000000000002
75545,char,1,A,A,4895.4049160238355,1388,2,0.00021009999999999998
76730,numeric,1,B,B,5012.244958023075,1116,2,0.00016930000000000002
75606,char,1,C,C,5000.632208015304,992,2,0.00015069999999999998
75979,label,1,B,B,5018.1615829933435,235,2,3.715e-05
75605,char,1,B,B,5017.348541994579,968,2,0.0001471
76051,label,1,C,C,5010.39545799722,441,2,6.805e-05
76732,numeric,1,D,D,5008.086917019682,914,2,0.000139
76166,label,1,D,D,5007.466125010978,868,2,0.00013209999999999999
75607,char,1,D,D,5007.124208001187,936,2,0.00014230000000000002
76731,numeric,1,C,C,5014.845416008029,860,2,0.0001309
76196,label,1,A,C,5000.6123750063125,346,2,5.38e-05
76734,numeric,1,A,A,5002.668875007657,931,2,0.00014155
76211,label,1,B,B,4991.075041005388,1001,2,0.00015205
75609,char,1,B,B,4996.880124992458,881,2,0.00013405
75608,char,1,A,A,5002.042125008302,809,2,0.00012325
75610,char,1,C,C,4994.705707998946,871,2,0.00013255000000000002
76736,numeric,1,B,B,5001.250875007827,1051,2,0.00015955
76212,label,1,C,C,4996.828125003958,840,2,0.00012790000000000002
76738,numeric,1,C,C,4998.48666699836,810,2,0.00012340000000000002
75689,char,1,B,D,5044.143417006126,829,2,0.00012625
76214,label,1,D,D,5062.5192080042325,798,2,0.00012159999999999999
75618,char,1,A,A,5052.3029579781,1168,2,0.0001771
75617,char,1,D,D,5061.887333984487,847,2,0.00012895
76783,numeric,1,D,C,6189.721082977485,795,2,0.00012115
76813,numeric,1,C,B,5048.800082993694,600,2,9.190000000000001e-05
76215,label,1,A,A,5055.457375012338,941,2,0.00014305
76806,numeric,1,B,B,5053.095125011168,1295,2,0.00019615
76217,label,1,C,C,5125.633958989056,944,2,0.0001435
75734,char,1,D,D,5117.991583974799,837,2,0.00012745
76216,label,1,B,B,6325.5914589972235,496,2,7.63e-05
75726,char,1,C,A,5131.435874995077,1067,2,0.00016194999999999998
76804,numeric,1,A,A,6332.467000000179,797,2,0.00012145
77067,numeric,1,B,B,5114.143249986228,707,2,0.00010795000000000001
75778,char,1,A,D,5116.331957979128,967,2,0.00014695
76232,label,1,C,A,5109.577625000384,830,2,0.0001264
77070,numeric,1,C,C,5111.248000001069,1086,2,0.00016480000000000002
76816,numeric,1,D,D,6457.216666982276,1018,2,0.0001546
77071,numeric,1,D,D,5108.929500012891,784,2,0.0001195
76822,numeric,1,A,A,6451.332791999448,779,2,0.00011875
76218,label,1,D,D,6455.254750006134,917,2,0.00013945
76219,label,1,A,A,6451.854791986989,720,2,0.0001099
75812,char,1,B,A,5116.871624981286,770,2,0.00011740000000000001
77074,numeric,1,A,A,5024.791916977847,829,2,0.00012625
75898,char,1,D,D,5027.283457980957,927,2,0.00014094999999999998
76231,label,1,B,B,6343.982833990594,795,2,0.00012115
77076,numeric,1,B,B,5023.451124987332,735,2,0.00011215
76373,label,1,B,B,5022.5758330198005,773,2,0.00011784999999999999
75834,char,1,C,D,6339.653292001458,747,2,0.00011395
75899,char,1,A,A,5026.857166987611,1020,2,0.0001549
76234,label,1,D,D,6338.636208995013,724,2,0.0001105
77080,numeric,1,C,C,5022.607459017308,1095,2,0.00016615
75903,char,1,C,Z,4911.414749978576,815,2,0.00012415
76408,label,1,A,D,4899.409416975686,550,2,8.44e-05
77082,numeric,1,D,Z,4905.848708003759,816,2,0.00012429999999999999
76374,label,1,C,C,6097.073915996589,964,2,0.0001465
76388,label,1,D,D,4905.2087500167545,712,2,0.0001087
75902,char,1,B,B,6100.361249991693,1068,2,0.00016209999999999998
75904,char,1,D,D,4913.903499982553,873,2,0.00013285
76366,label,1,A,A,6119.96170898783,842,2,0.0001282
77175,numeric,1,B,B,4910.151999996742,1094,2,0.000166
75905,char,1,A,A,4911.856042017462,806,2,0.0001228
76426,label,1,B,B,4911.055915988982,877,2,0.00013345
75910,char,1,C,C,4901.260833983542,777,2,0.00011845
76427,label,1,C,C,4903.2267080037855,782,2,0.0001192
75908,char,1,B,B,4910.715749982046,663,2,0.00010135000000000001
77269,numeric,1,C,C,4906.1794170120265,887,2,0.00013495
77144,numeric,1,A,B,6176.929749984993,926,2,0.0001408
77281,numeric,1,D,D,4896.322042011889,887,2,0.00013495
77296,numeric,1,B,B,4882.257249992108,1012,2,0.0001537
76428,label,1,D,D,4895.839791977778,745,2,0.00011365000000000001
76554,label,1,B,B,4882.010708999587,713,2,0.00010885
77294,numeric,1,A,A,4887.69183299155,1016,2,0.0001543
76429,label,1,A,A,4886.888832988916,936,2,0.00014230000000000002
75911,char,1,D,D,4890.892166993581,795,2,0.00012115
75929,char,1,B,B,4883.319707994815,780,2,0.0001189
75916,char,1,A,B,4897.962749993894,763,2,0.00011635000000000001
76722,label,1,C,C,5014.33766601258,687,2,0.00010495
75930,char,1,C,D,5013.298958016094,612,2,9.37e-05
75931,char,1,D,D,5003.749416995561,879,2,0.00013375
77299,numeric,1,A,Z,5003.024625009857,383,2,5.934999999999999e-05
77300,numeric,1,B,B,5000.200457987376,1218,2,0.0001846
76723,label,1,D,D,5014.813832996879,794,2,0.000121
77297,numeric,1,C,C,6236.223625019193,821,2,0.00012505
75935,char,1,A,D,5010.053833015263,654,2,0.0001
77298,numeric,1,D,D,6234.913249994861,1105,2,0.00016765
76725,label,1,A,A,6228.981624997687,1093,2,0.00016585
75976,char,1,D,D,6378.169000003254,904,2,0.0001375
76726,label,1,B,B,6391.469958005473,942,2,0.00014319999999999998
75975,char,1,C,C,6390.745582990348,835,2,0.00012715
75964,char,1,B,B,6394.618417019956,731,2,0.00011155
76727,label,1,C,A,6392.770791979274,1105,2,0.00016765
75977,char,1,A,B,6338.55733301607,668,2,0.00010210000000000002
76731,label,1,C,A,6342.094666993944,860,2,0.0001309
77376,numeric,1,C,C,6343.717500014463,864,2,0.0001315
77350,numeric,1,B,B,6348.383291973732,815,2,0.00012415
76729,label,1,A,A,7607.620916009182,824,2,0.0001255
76728,label,1,D,A,7612.596417020541,601,2,9.205e-05
76730,label,1,B,B,6348.95216699806,1107,2,0.00016795
77334,numeric,1,A,A,7610.666833003052,838,2,0.00012759999999999998
75979,char,1,B,B,6348.687541991239,235,2,3.715e-05
77314,numeric,1,C,C,7622.953499987489,849,2,0.00012925
77333,numeric,1,D,C,7620.264458004385,762,2,0.0001162
77395,numeric,1,D,D,5949.794665997615,796,2,0.0001213
76051,char,1,C,C,5952.011916000629,441,2,6.805e-05
76732,label,1,D,D,5955.232250009431,914,2,0.000139
76211,char,1,B,B,4611.801166989608,1001,2,0.00015205
77402,numeric,1,B,B,5950.29258300201,773,2,0.00011784999999999999
77397,numeric,1,A,C,5954.304540995508,722,2,0.00011020000000000001
76166,char,1,D,D,5956.211208016612,868,2,0.00013209999999999999
76196,char,1,A,C,5953.043166984571,346,2,5.38e-05
76736,label,1,B,B,5950.157624989515,1055,2,0.00016015000000000002
76734,label,1,A,A,5955.748209002195,931,2,0.00014155
77403,numeric,1,C,C,5512.114416982513,817,2,0.00012445000000000002
76804,label,1,A,A,4288.968124979874,791,2,0.00012055
77404,numeric,1,D,D,5515.260291984305,682,2,0.0001042
76738,label,1,C,C,5517.966916988371,808,2,0.00012309999999999998
76215,char,1,A,A,4294.01237500133,941,2,0.00014305
76214,char,1,D,D,5512.021375005133,798,2,0.00012159999999999999
77407,numeric,1,A,A,5511.482792004244,766,2,0.00011679999999999999
76212,char,1,C,C,5519.301916996483,840,2,0.00012790000000000002
76783,label,1,D,C,5515.350375004346,793,2,0.00012085
76216,char,1,B,B,4391.710958007025,496,2,7.63e-05
77408,numeric,1,B,B,4397.516208002344,817,2,0.00012445000000000002
76813,label,1,C,B,4393.855292000808,595,2,9.115e-05
76806,label,1,B,B,4400.920042011421,1289,2,0.00019525
77469,numeric,1,C,C,4396.059332997538,789,2,0.00012025
76217,char,1,C,C,4404.8921250214335,944,2,0.0001435
76219,char,1,A,A,4383.833958010655,720,2,0.0001099
76822,label,1,A,A,4390.648291009711,775,2,0.00011815000000000001
76816,label,1,D,D,4394.679042015923,1012,2,0.0001537
76231,char,1,B,B,4386.88862498384,795,2,0.00012115
76218,char,1,D,D,4394.545957999071,917,2,0.00013945
77473,numeric,1,A,A,4394.09474999411,977,2,0.00014844999999999998
77067,label,1,B,B,4390.358666976681,707,2,0.00010795000000000001
77472,numeric,1,D,D,4399.158082989743,1005,2,0.00015265
77071,label,1,D,D,4678.223499999149,784,2,0.0001195
77070,label,1,C,C,4690.090332995169,1086,2,0.00016480000000000002
77494,numeric,1,D,D,4682.069500006037,1052,2,0.00015969999999999998
77076,label,1,B,B,4672.954417008441,733,2,0.00011185000000000001
77074,label,1,A,A,4676.7054999945685,825,2,0.00012565000000000002
77504,numeric,1,A,Z,4682.476333982777,931,2,0.00014155
77493,numeric,1,C,A,5599.50262500206,1082,2,0.00016419999999999998
77484,numeric,1,B,B,5604.078791977372,1040,2,0.00015790000000000002
76366,char,1,A,A,4681.091832986567,842,2,0.0001282
76234,char,1,D,D,5923.63741598092,724,2,0.0001105
76373,char,1,B,B,5032.201791007537,1099,2,0.00016675
76374,char,1,C,C,5023.121917009121,964,2,0.0001465
77509,numeric,1,C,C,5031.716375000542,890,2,0.0001354
77082,label,1,D,Z,5021.404583007097,812,2,0.0001237
77505,numeric,1,B,A,5926.420167001197,851,2,0.00012954999999999998
77511,numeric,1,A,A,5020.252000016626,923,2,0.00014035
77510,numeric,1,D,D,5024.524375010515,905,2,0.00013765
76232,char,1,C,C,5943.226249975851,830,2,0.0001264
77080,label,1,C,C,6116.019792010775,1091,2,0.00016555
77175,label,1,B,A,4783.283917000517,1088,2,0.0001651
77144,label,1,A,B,6114.397792000091,918,2,0.0001396
77589,numeric,1,C,C,4780.861167004332,767,2,0.00011695
76408,char,1,A,D,4790.023916022619,803,2,0.00012235
77528,numeric,1,B,C,4789.111749996664,834,2,0.000127
76388,char,1,D,D,6118.776416988112,712,2,0.0001087
76426,char,1,B,B,4784.619583981112,877,2,0.00013345
76429,char,1,A,A,4757.891999994172,936,2,0.00014230000000000002
77634,numeric,1,B,B,4760.565791017143,761,2,0.00011605
77269,label,1,C,C,4776.812708005309,885,2,0.00013465
76428,char,1,D,D,4766.545499995118,745,2,0.00011365000000000001
77294,label,1,A,A,4764.428249996854,1010,2,0.00015340000000000002
77611,numeric,1,D,D,4770.54266599589,754,2,0.000115
77630,numeric,1,A,A,4766.994875011733,715,2,0.00010915000000000001
77281,label,1,D,D,4770.085459022084,887,2,0.00013495
76427,char,1,C,C,4778.558584017446,782,2,0.0001192
77639,numeric,1,C,A,4672.977417008951,771,2,0.00011755
77296,label,1,B,B,4676.892832998419,1010,2,0.00015340000000000002
76554,char,1,B,B,4679.705999995349,713,2,0.00010885
77661,numeric,1,A,A,4673.943958012387,684,2,0.0001045
77648,numeric,1,D,D,4676.15862499224,758,2,0.0001156
76722,char,1,C,C,4678.902583982563,687,2,0.00010495
76723,char,1,D,D,4676.117249997333,794,2,0.000121
77298,label,1,D,D,4677.219500008505,1105,2,0.00016765
77297,label,1,C,C,4681.7506669904105,821,2,0.00012505
77299,label,1,A,Z,4593.996915995376,383,2,5.934999999999999e-05
76725,char,1,A,A,4588.36799999699,1093,2,0.00016585
77666,numeric,1,B,C,4592.616499983706,811,2,0.00012355
76726,char,1,B,B,4590.41183302179,942,2,0.00014319999999999998
76727,char,1,C,C,4587.614541989751,1105,2,0.00016765
77314,label,1,C,C,4589.225750009064,849,2,0.00012925
77680,numeric,1,D,B,4587.603709020186,742,2,0.0001132
77300,label,1,B,B,4594.326124992222,1206,2,0.0001828
77674,numeric,1,C,C,4592.481625004439,699,2,0.00010675
77333,label,1,D,C,4744.123625016073,762,2,0.0001162
77334,label,1,A,A,4734.496499993838,838,2,0.00012759999999999998
77350,label,1,B,B,4731.320582999615,815,2,0.00012415
76728,char,1,D,D,4739.125082996907,601,2,9.205e-05
77708,numeric,1,B,B,4733.369624998886,767,2,0.00011695
77689,numeric,1,A,A,4738.0041670112405,699,2,0.00010675
76729,char,1,A,A,4735.764790995745,824,2,0.0001255
76730,char,1,B,B,4742.464624985587,1107,2,0.00016795
77376,label,1,C,C,4760.629374999553,864,2,0.0001315
77800,numeric,1,C,C,4766.98166699498,848,2,0.0001291
77812,numeric,1,D,B,4758.503291988745,1083,2,0.00016434999999999998
77844,numeric,1,A,B,4755.4915840155445,782,2,0.0001192
76732,char,1,D,D,4756.988583016209,914,2,0.000139
77397,label,1,A,C,4763.122833013767,720,2,0.0001099
77395,label,1,D,D,4766.877167014172,796,2,0.0001213
76734,char,1,A,A,4763.245250011096,931,2,0.00014155
76731,char,1,C,C,4770.5279999936465,860,2,0.0001309
77865,numeric,1,B,B,4963.8401250122115,712,2,0.0001087
77866,numeric,1,C,C,4955.0043329945765,722,2,0.00011020000000000001
76736,char,1,B,B,4957.240999996429,1055,2,0.00016015000000000002
77402,label,1,B,B,4963.824584003305,773,2,0.00011784999999999999
76738,char,1,C,C,4954.157415981172,808,2,0.00012309999999999998
77867,numeric,1,D,D,4960.761458001798,794,2,0.000121
76783,char,1,D,C,4959.124916989822,793,2,0.00012085
77404,label,1,D,D,4960.793125006603,682,2,0.0001042
77403,label,1,C,A,4964.948540990008,817,2,0.00012445000000000002
76813,char,1,C,B,5006.612416997086,595,2,9.115e-05
77868,numeric,1,A,A,5024.086624995107,1145,2,0.00017365
77407,label,1,A,A,5028.750999976182,766,2,0.00011679999999999999
77869,numeric,1,B,B,5020.78145800624,778,2,0.0001186
76804,char,1,A,A,5023.352749994956,791,2,0.00012055
77870,numeric,1,C,C,5016.985458001727,800,2,0.00012190000000000001
77469,label,1,C,C,5016.312833991833,785,2,0.00011965000000000001
77408,label,1,B,B,5021.259332977934,817,2,0.00012445000000000002
76806,char,1,B,B,5020.066916011274,1289,2,0.00019525
77873,numeric,1,B,B,4997.995790996356,730,2,0.00011140000000000001
77484,label,1,B,B,4996.016083023278,1034,2,0.000157
77871,numeric,1,D,D,5012.061874993378,834,2,0.000127
76816,char,1,D,D,5009.127833996899,1012,2,0.0001537
77473,label,1,A,A,5007.261958002346,971,2,0.00014755
77472,label,1,D,D,5011.703582975315,993,2,0.00015085
76822,char,1,A,D,5007.315708993701,1097,2,0.00016644999999999998
77872,numeric,1,A,A,5010.0693750137,843,2,0.00012835
77067,char,1,B,B,5100.120457995217,707,2,0.00010795000000000001
77504,label,1,A,Z,5092.829625005834,928,2,0.0001411
77882,numeric,1,A,B,5094.616583985044,705,2,0.00010765
77879,numeric,1,D,D,5102.405375015223,761,2,0.00011605
77071,char,1,D,D,5097.069167008158,784,2,0.0001195
77070,char,1,C,C,5104.632750008022,1086,2,0.00016480000000000002
77494,label,1,D,D,5099.872834020061,1046,2,0.0001588
77875,numeric,1,C,Z,5108.2373750105035,1039,2,0.00015775
77883,numeric,1,B,B,5133.035333012231,1126,2,0.0001708
77885,numeric,1,C,C,5138.89558298979,683,2,0.00010435
77074,char,1,A,A,5144.547292002244,825,2,0.00012565000000000002
77076,char,1,B,B,5144.138125004247,733,2,0.00011185000000000001
77886,numeric,1,D,D,5135.214291978627,676,2,0.0001033
77509,label,1,C,C,5138.756500004092,890,2,0.0001354
77505,label,1,B,A,5146.170917025302,849,2,0.00012925
77493,label,1,C,A,6460.941042023478,1078,2,0.0001636
77510,label,1,D,D,5136.2817909976,905,2,0.00013765
77589,label,1,C,C,4999.475791992154,763,2,0.00011635000000000001
77082,char,1,D,Z,5014.9913750065025,812,2,0.0001237
77887,numeric,1,A,A,5019.593542005168,871,2,0.00013255000000000002
77144,char,1,A,B,5012.803542020265,918,2,0.0001396
77175,char,1,B,A,5009.708749974379,1088,2,0.0001651
77511,label,1,A,A,5015.59670799179,919,2,0.00013975
77888,numeric,1,B,B,5013.096208014758,864,2,0.0001315
77080,char,1,C,C,6240.309082990279,1091,2,0.00016555
77893,numeric,1,C,A,5010.40495801135,731,2,0.00011155
77528,label,1,B,C,5013.422749994788,830,2,0.0001264
77909,numeric,1,B,B,5004.144708014792,950,2,0.0001444
77269,char,1,C,C,5018.660500005353,885,2,0.00013465
77611,label,1,D,D,5017.639915982727,746,2,0.0001138
77897,numeric,1,D,D,5023.850916011725,967,2,0.00014695
77294,char,1,A,A,5013.046500011114,1010,2,0.00015340000000000002
77281,char,1,D,D,5017.266124981688,887,2,0.00013495
77908,numeric,1,A,D,5016.497417003848,1021,2,0.00015505
77630,label,1,A,A,5015.803957998287,711,2,0.00010855
77634,label,1,B,A,4835.310416005086,761,2,0.00011605
77298,char,1,D,D,4822.894416021882,1105,2,0.00016765
77648,label,1,D,D,4824.233040999388,756,2,0.0001153
77297,char,1,C,C,4826.633292017505,821,2,0.00012505
77928,numeric,1,D,C,4825.80316599342,786,2,0.0001198
77910,numeric,1,C,C,4829.98624999891,902,2,0.0001372
77639,label,1,C,A,4828.634332981892,765,2,0.00011665
77296,char,1,B,B,4838.043790980009,1010,2,0.00015340000000000002
77661,label,1,A,A,4776.411499973619,680,2,0.0001039
77666,label,1,B,C,4773.535749991424,807,2,0.00012295
77933,numeric,1,B,B,4779.429791989969,738,2,0.00011260000000000001
77932,numeric,1,A,A,4784.5205000194255,651,2,9.955e-05
77300,char,1,B,B,4779.269209015183,1206,2,0.0001828
77674,label,1,C,C,4778.27295800671,699,2,0.00010675
77934,numeric,1,C,C,4779.513833025703,816,2,0.00012429999999999999
77299,char,1,A,Z,4782.734500011429,383,2,5.934999999999999e-05
77314,char,1,C,C,4779.385208006715,849,2,0.00012925
77350,char,1,B,B,4792.868999997154,815,2,0.00012415
78026,numeric,1,D,A,4809.59658298525,961,2,0.00014605
77680,label,1,D,A,4813.407000008738,736,2,0.00011229999999999999
78046,numeric,1,A,A,4805.631625000387,670,2,0.00010240000000000001
78047,numeric,1,B,D,4802.000541007146,715,2,0.00010915000000000001
77708,label,1,B,B,4801.21637499542,767,2,0.00011695
77689,label,1,A,A,4805.588958988665,695,2,0.00010615
77334,char,1,A,A,4804.817084019305,838,2,0.00012759999999999998
77397,char,1,A,C,4794.147542008432,720,2,0.0001099
77800,label,1,C,C,4815.17466600053,836,2,0.0001273
77844,label,1,A,B,4802.781916980166,772,2,0.0001177
78065,numeric,1,D,D,4808.893041976262,767,2,0.00011695
77376,char,1,C,C,4815.053291007644,864,2,0.0001315
77333,char,1,D,C,6040.851082972949,1080,2,0.0001639
77812,label,1,D,B,4808.7992499931715,1077,2,0.00016345
78062,numeric,1,C,C,6032.591249997495,782,2,0.0001192
77395,char,1,D,D,4808.637209003791,796,2,0.0001213
78082,numeric,1,A,A,4807.968790992163,651,2,9.955e-05
78098,numeric,1,B,B,4890.414082998177,888,2,0.0001351
77403,char,1,C,C,4884.558082994772,817,2,0.00012445000000000002
78144,numeric,1,D,D,4884.388915990712,797,2,0.00012145
78133,numeric,1,C,C,4886.894874973223,742,2,0.0001132
77866,label,1,C,C,4886.8511249893345,720,2,0.0001099
77402,char,1,B,B,4889.157625002554,773,2,0.00011784999999999999
77865,label,1,B,B,4890.774291998241,712,2,0.0001087
77867,label,1,D,A,4886.306125001283,790,2,0.0001204
77404,char,1,D,D,4773.852125013946,682,2,0.0001042
77868,label,1,A,B,4767.1795840142295,1137,2,0.00017245
77407,char,1,A,A,4770.52962500602,766,2,0.00011679999999999999
78145,numeric,1,A,A,4778.89633300947,698,2,0.0001066
77408,char,1,B,B,4767.193625011714,1178,2,0.0001786
77869,label,1,B,A,4769.273999991128,776,2,0.0001183
78161,numeric,1,C,C,4767.421166994609,915,2,0.00013915
77870,label,1,C,C,4766.900832997635,796,2,0.0001213
78146,numeric,1,B,D,4772.865707986057,730,2,0.00011140000000000001
77473,char,1,A,A,4900.6727499945555,971,2,0.00014755
77469,char,1,C,C,4913.156958005857,785,2,0.00011965000000000001
78184,numeric,1,D,D,4917.531957995379,827,2,0.00012595
77472,char,1,D,D,4911.516791995382,993,2,0.00015085
77872,label,1,A,A,4909.456415975001,839,2,0.00012775
78186,numeric,1,B,B,4907.730167004047,920,2,0.0001399
78185,numeric,1,A,A,4911.881417006953,653,2,9.985000000000001e-05
77871,label,1,D,D,4915.6310410180595,834,2,0.000127
77873,label,1,B,B,5010.744458006229,724,2,0.0001105
78273,numeric,1,A,A,4996.0156670131255,1084,2,0.0001645
77882,label,1,A,B,4995.22879201686,703,2,0.00010735000000000001
78254,numeric,1,D,D,5001.96516700089,872,2,0.0001327
77484,char,1,B,B,5008.896415994968,1034,2,0.000157
78192,numeric,1,C,C,5006.859666988021,1109,2,0.00016825
77879,label,1,D,D,5002.308333001565,757,2,0.00011545
77493,char,1,C,A,5005.375416018069,1078,2,0.0001636
77504,char,1,A,Z,4912.4282090051565,928,2,0.0001411
78303,numeric,1,D,A,4903.573749994393,620,2,9.49e-05
77509,char,1,C,C,4905.654041998787,890,2,0.0001354
78292,numeric,1,C,C,4908.536916016601,711,2,0.00010855
77885,label,1,C,C,4907.956500013825,683,2,0.00010435
77883,label,1,B,B,4912.408917007269,1116,2,0.00016930000000000002
